original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,Label
0.3026969495,0.1200367964,4.593184746,38.26480617,12.86033534,13.06629634,12.86482623,29.79256377,77.46937203,11.5826401,0.5398837534,162.7810665,2.101231264,91.94653,133.3,328.1,5442153,3.421185469,99.5,3.236859304,425,57.70968935,216.5673077,206.5,79,346,38.09934563,228.7540037,0.6425949361,4811414.27,0.1109467456,5426.99547,53.91125831,1446.847263,33.59067114,22.93565389,17.58341417,0.1478373672,3.357495219,2.922139669,5.60157892,0.3341928338,0.2401631569,0.9350019944,0.8313199611,-0.365044562,0.9572268809,0.2686835271,7.241499587,0.02321544034,5.64634164,0.7267891764,0.05123671632,14.48299917,3.879352295,10.12976702,5.631578947,0.09879963066,10.54170514,48.89473684,5.052631579,233.9298246,0.2824844784,0.08799458486,21.63157895,0.379501385,0.6049631796,32.29632554,0.0564771003,4.700796593,0.5480769231,1.723607264,11.02300773,0.1101893242,8.890131157,47.46380163,1.13179983,53.36070901,0.08422350533,0.07661256956,3.582585286,93.16867498,0.9288147476,0.9615384615,0.04447839896,0.9706197709,46.13055011,0.07480767732,4.718738214,38.36538462,0.368897929,0.7307692308,11.53846154,8.782174556,47.36538462,4.730769231,218.3846154,0.2679656682,0.07591811579,0.4276014957,22.06598825,0.03747525479,7
0.8553185526,0.2501603136,13.14735625,52.5557234,84.95019706,47.36067162,109.575555,111.2755721,7090.307837,44.95188527,0.290133313,6151.720397,0.8676238801,7168.292935,34,81,28943868,1.697576092,24,3.332632467,150,14.55014811,56.83571781,56,-2,152,10.20607409,59.74773064,0.3374167034,25589309.88,0.3592831871,339.4924983,14.86633582,9.96901691,0.7063601794,1.793315589,0.5238862414,0.5434687561,0.4694004713,1.121257786,0.2978403175,0.7742687418,0.7707483413,0.9920173228,0.9484470747,-0.1683167106,0.6292505498,0.4227830515,3.81428882,0.1704005376,3.011242687,0.5534596592,0.3081728331,7.628577641,2.424463473,0.5793004577,41.15909091,0.2338584711,2.366735537,15.26136364,102192.625,1535613.295,7183.258555,0.1341054116,33.38636364,0.1896952479,0.4333985196,6.35953357,0.062054011,5.117441899,0.02170695609,100070.3476,1653.310252,0.3300157574,0.7318785026,15.17204172,4.767599303,70.94112871,0.3698228961,0.08202578752,3.355335415,2456.244814,0.4628639639,0.615526925,1.532670945,0.6845891963,10.44732882,0.05749286932,5.904135798,443.4144055,0.05468850586,25.8670312,2913.068081,0.6238667116,15.05599408,146.7856438,2173.620622,11.09825244,0.07988221737,0.0288324415,0.4404248788,0.003081565887,1
0.992672582,0.6759672485,41.90315277,61.98991573,71.99865641,68.38478639,75.30120701,80.13275563,46943.49245,61.53568971,0.3533285084,17811.03029,0.3794142566,47104.0305,30,79,184703266,1.823481762,25,5.722724128,276,15.75011206,55.08170198,56,-71,347,10.54851765,58.87884133,-0.3524787268,163296388.3,0.3461644083,432.724063,33.47993796,21.20921065,-1.15202237,2.154890305,0.5709918985,0.5773378254,0.4932770547,1.168088439,0.3220659269,0.7657434416,0.7610918979,0.9974843614,0.9694528509,-0.1765967803,0.6595541735,0.4303789556,5.751856655,0.1624995418,3.185586561,0.6728660962,0.315242186,11.50371331,2.543546408,0.681470551,137.2205514,0.1719555782,4.437963643,34.71553885,1065039.911,36256045.11,32051.7051,0.05937942737,172.3834586,0.2160193717,0.4673116015,16.75326107,0.02957761577,5.759537846,0.01497775859,1060582.257,8241.687793,0.2939322187,1.011746404,33.31091485,6.241195125,210.5926809,0.1998025169,0.03530454513,3.869189671,10917.25848,0.3790883751,0.5254848569,2.304870565,0.6250291059,20.70551139,0.02310368077,6.128520097,2537.784662,0.0476319875,32.00865276,18443.29351,0.7720976198,33.51693913,209.894724,7106.407759,6.556606698,0.03362724924,0.02122584205,0.7177040134,0.001024771515,6
0.3940121888,0.2722207138,16.44749188,60.41969274,42.25902772,31.958,47.28335057,59.92419778,2645.636153,23.80609538,0.2584510871,3579.25389,1.352889696,2737.17747,10,72,6589280,2.062840909,32,3.505628733,150,19.10008204,39.18281654,37,-61,211,13.25013356,46.13372317,0.3223027257,5825590.685,0.2850575303,593.0273016,27.17929529,25.0055709,0.8728377723,2.760501206,1.032457039,0.4467086978,0.7195634558,1.428195093,0.4822410839,0.6884287779,0.6714331554,0.9900075699,0.9368994437,-0.124627362,0.5411460616,0.4824568614,5.171570286,0.1016050214,3.738466701,0.4929423182,0.1995970153,10.34314057,2.73913588,0.9482395611,29.64383562,0.20303997,3.073184462,26.5890411,11055.78082,281845.9452,454.2832733,0.06761384678,30.64383562,0.209889285,0.4637370453,12.58511709,0.03562565544,5.272279317,0.04715762274,10606.10846,643.2280918,0.2734037253,1.139142635,26.99272153,2.746935142,73.37968415,0.1196533083,0.04510568098,3.15123655,1564.29736,0.6300439054,0.757205327,0.6739711236,0.8021819427,21.67026108,0.03670290687,5.718972194,253.9050388,0.08201067143,12.23493013,882.5381137,1.047191007,26.93346253,65.70994832,1748.331395,2.765370373,0.04437751007,0.05821859069,1.562872606,0.003437225811,1
0.3252709282,0.2375835796,3.326204453,14.00014453,5.198520559,11.00422596,12.50236382,12.50236382,57.90863187,4.553840007,0.6217011999,116.4299261,2.010579811,67.191695,113.5,243.5,2296238,2.818868395,64.25,2.717257486,291,40.37811634,166.8947368,150.5,90,201,28.42777778,173.8207637,0.6810389385,2030106.886,0.1779778393,2359.804709,25.72583469,179.0498203,4.749125326,8.117490558,5.700330095,0.1292742232,1.882370115,2.289832041,1.999025968,0.4662138621,0.3887245393,0.940491962,0.8412958987,-0.2812041662,0.8679417066,0.3439519777,4.99723166,0.05755414211,4.488643661,0.6480388744,0.1206779631,9.994463319,3.026316607,3.454455163,3.857142857,0.137755102,6.025510204,23.78571429,18.85714286,341.0357143,1.732197803,0.1957817168,10.71428571,0.3826530612,0.6345365196,14.31086512,0.1403138054,4.06610894,0.3684210526,11.48979592,11.87509833,0.1699910404,4.183746888,22.08951582,1.373225429,29.06634668,0.17253286,0.1384364833,3.17881484,60.33270808,0.8548190335,0.9139676113,0.1322706674,0.9334687772,20.6895904,0.1324282659,4.714646921,12.65789474,0.1665512465,3.154432133,13.52631579,4.015754848,21.85526316,13.63157895,263.9078947,1.168244495,0.1338604199,0.297124228,6.739116262,0.05996239831,7
0.4403639135,0.2534749019,14.76877438,58.26523363,35.67413186,48.92193561,61.22572417,61.73311887,12151.89801,25.6579063,0.397160755,6435.96797,0.5296265626,12174.07421,44,96,76861263,1.894911244,26,8.38721189,294,16.54537934,71.29767611,72,-54,348,11.0054364,74.71138513,0.2033860248,67953138.69,0.3283578385,498.4324492,40.71252862,35.38024233,-0.3598853575,2.455282406,0.712348273,0.5473167541,0.561717887,1.268763313,0.3870380406,0.7416284025,0.7338351385,0.9968758788,0.9654311655,-0.1571446753,0.6343857061,0.4520792677,6.346390703,0.1390998361,3.393255034,0.6307292945,0.2256215889,12.69278141,2.631880655,0.7919076698,54.07641196,0.1796558537,5.273871149,49.64451827,196326.4319,8198388.711,4839.272343,0.04014842443,57.52491694,0.1911126809,0.4326828256,22.69109654,0.0188763028,5.767278111,0.02185911402,194233.5974,2400.778856,0.2947428948,1.109721833,41.88177448,4.824291488,198.7430542,0.1260938673,0.02737222371,3.68231132,3681.609418,0.4359658627,0.5893022736,1.570882251,0.6713376298,28.40979626,0.01873970437,6.10183187,714.1891068,0.05186558509,27.40664636,4521.487436,0.8795472249,41.49818446,163.7856209,6704.380537,4.218339504,0.02678393377,0.02767019283,1.288847312,0.0009619903595,1
0.3525609049,0.1423964594,7.844494098,55.08910918,18.87820182,41.68026129,39.9629891,42.36193978,2102.208585,19.42226618,0.5557023576,1428.101544,0.6793338941,2134.220418,37,93,12483007,1.929463925,28,4.669739621,120,17.94950266,67.92004971,72,-34,154,11.76276115,71.91027907,-1.077483282,11036242.09,0.3193872529,557.9550827,28.98385262,29.31184824,-4.024424002,2.451152073,0.7657747443,0.5199539569,0.5968305612,1.311895777,0.4014381332,0.7278732589,0.7183834011,0.9851583185,0.9276778667,-0.1346354756,0.5951445666,0.4659809839,5.3443443,0.1440218735,3.364070038,0.5700115281,0.2533697548,10.6886886,2.559097796,0.8042317044,13.49350649,0.1752403441,4.197672457,23.01298701,11470.23377,350939.5974,392.3103278,0.155868893,13.15584416,0.1708551189,0.4077081221,9.435125005,0.08000870679,5.050569132,0.03189726595,10487.37055,426.4030305,0.2793882586,1.201514805,27.13728675,3.950851361,117.8443332,0.1567413938,0.05202776777,3.523497119,737.9634763,0.4732000281,0.6290867376,1.20489029,0.7071289251,18.45338995,0.04081359492,5.863169619,130.2071251,0.05393832854,26.72726618,771.0008285,0.9824170178,28.35169843,140.01657,4387.281276,4.781035292,0.04607442977,0.0345820363,0.816810579,0.004179462021,6
0.8685940306,0.7530802898,12.6916601,16.85299732,19.97877997,24.36330856,22.64461801,25.85144919,909.187623,14.63841287,0.3889464804,1166.8901,1.28344257,959.2498563,83,160,17399174,2.325869187,43,2.936370642,234,24.03757141,123.078341,124,47,187,17.45194012,126.6337438,0.1620941413,15382631.48,0.2269090446,887.8270424,22.88792589,53.2963589,-0.7577046376,4.341665118,1.400869845,0.5104077969,0.8755761701,1.600183463,0.6147014403,0.639018658,0.6141760563,0.9835863123,0.917013508,-0.12412749,0.6298894176,0.5134224602,4.705366531,0.0670410909,4.294634782,0.5408916404,0.1226645358,9.410733063,3.076894229,1.435633741,20.4,0.1854545455,2.682644628,19.41818182,1105.863636,26617.2,53.09319568,0.1005761842,23.8,0.2163636364,0.4727228683,8.620923463,0.05698501164,4.996908171,0.1013824885,1008.572314,192.2537391,0.2226644994,1.564809822,20.95819022,2.060510044,44.50893723,0.1321864385,0.06973498789,3.229080934,594.2147243,0.6746927025,0.7956043956,0.3981172967,0.8411147419,17.34448987,0.0605588958,5.820449567,92.73824885,0.08547304041,12.04776827,246.1963134,1.493559855,21.29400922,51.91797235,1201.470968,2.851092704,0.0672371105,0.09776957348,1.842495983,0.009609906864,7
0.4727585351,0.3531319842,37.63413959,106.5724468,105.2424507,111.634422,62.41557296,111.9507583,113456.3819,50.38303381,0.4090397552,27707.96037,0.2442168516,113586.6763,39,98,677522869,2.07346348,29,4.648529249,306,18.76807067,68.1828265,69,-113,419,12.20748642,72.61883643,-0.271075377,598998815.4,0.2949757744,624.5975746,69.42639861,47.12914884,-0.9444693455,3.360079076,0.5957409714,0.6965544737,0.4946053244,1.19203082,0.3420231398,0.768425728,0.7627481516,0.9981743695,0.9742306605,-0.2513052711,0.7808612131,0.4163220514,8.290663406,0.1352213292,3.525691147,0.7204648751,0.2706567662,16.58132681,2.858970805,0.9889550118,236.4996833,0.1497781402,4.6779481,61.87713743,2832681.523,196115713.8,41573.67866,0.02377732184,334.0626979,0.2115659898,0.4685043332,28.97669905,0.01122547842,6.136084375,0.01229013753,2826061.088,15974.68213,0.2520045422,1.394531962,68.65335186,7.789230166,537.5951878,0.1184180074,0.01606745003,4.255464963,23298.0821,0.3551494095,0.4927826052,3.175525045,0.6027168437,40.91383531,0.01001820258,6.495374318,5842.755567,0.04547705478,35.02952973,37897.60257,1.081000528,69.09505982,236.3190065,16398.24222,3.543922619,0.0155692122,0.01841071662,1.183645717,0.0003671346342,1
0.3865561645,0.313134914,19.75023208,63.07259651,56.23507561,44.43142637,32.65853255,58.96739362,3094.42805,24.38110099,0.3193137447,3216.030097,1.039297099,3205.751133,43,105,21374196,2.061217099,32,3.281822023,192,19.19871225,72.79591837,71,-4,196,13.36469897,76.77697445,0.2824079113,18896953.4,0.2837305432,595.4580749,20.69589561,25.87553967,1.085455534,2.855584454,1.160840624,0.4199323169,0.7706770227,1.522851042,0.5518888634,0.6728885566,0.6534032048,0.986314336,0.9263511972,-0.08991551794,0.5099386614,0.4915777587,4.502410302,0.09616905108,3.889478027,0.4325000749,0.1930133551,9.004820604,2.785082482,1.004106269,45.15813953,0.2100378583,2.77585722,19.37674419,2364.976744,43937.56279,136.5619077,0.09944010778,36.37674419,0.169194159,0.418130421,6.558101894,0.05245704131,5.518513549,0.05929398787,2080.544597,700.343247,0.2638221955,1.157533135,20.78216373,2.555916801,51.68441966,0.1530993489,0.06288283497,3.256352414,1595.734519,0.5903394552,0.7315117315,0.5942879276,0.7911257449,16.50871587,0.05077714427,5.912709584,253.5427468,0.06992353746,18.84629031,1028.80695,1.03337908,20.59680088,82.53778268,1614.53337,4.759159412,0.06150829301,0.05996214693,1.118506008,0.005476971378,7
0.8980016286,0.7983612173,36.51584317,45.73849828,55.76983145,55.94999239,50.40390215,62.40791198,39044.23197,41.07324595,0.4539523259,12260.6022,0.3140182706,39096.72548,38,94,221245523,1.993492517,27,4.36512816,185,17.73474421,66.75503143,68,-62,247,11.79254309,70.73234483,-0.3791602018,195603443.4,0.3076614806,546.8303843,39.61027132,35.97352827,-1.622840663,2.916704206,0.6356425999,0.6393286142,0.5126109119,1.220196127,0.3625634959,0.7623662049,0.755878354,0.994856679,0.9580496202,-0.2144417447,0.7257717359,0.4214397701,6.24816372,0.1395462984,3.456817935,0.6497966436,0.264422864,12.49632744,2.758464737,0.8880867016,101.2469983,0.1736655202,3.801423406,35.47341338,973204.1509,38663278.44,25291.91282,0.05379673377,139.9090909,0.239981288,0.5014618292,17.38967433,0.0275334429,5.535343912,0.01318348333,967450.5511,6038.427442,0.2660333634,1.226866989,38.74408514,6.993124911,278.365913,0.1908227137,0.03056058948,4.079238108,8832.503124,0.3755775711,0.513453102,2.769324786,0.620527491,23.71230868,0.01994060254,6.383316934,2022.283253,0.0457302531,34.50467172,13605.406,0.962985398,39.2860341,220.83316,8850.777871,5.864800275,0.02890106731,0.0200093821,0.7297928844,0.0008396616783,1
0.4672710936,0.3129612894,41.01449333,131.052928,140.3286757,120.5762293,77.85498166,140.4898687,112736.2446,61.237245,0.274967701,41043.54058,0.3640669488,113049.1427,43,82,539806446,1.511551127,20,4.087602408,186,12.28947472,63.01694703,63,-15,201,8.501506355,64.97352046,0.06231849279,477243553.7,0.4267804719,250.4227473,16.65945568,6.646052377,0.07511111426,1.318729649,0.4700350564,0.4715504874,0.4285352684,1.080494207,0.2823067583,0.7924801753,0.7898741532,0.9943070013,0.9575205408,-0.1353092643,0.5478803657,0.3937598941,4.055520285,0.2264431701,2.723930877,0.4788202545,0.4189209215,8.11104057,2.195377132,0.4471911762,410.4047488,0.2266177519,2.420105247,18.75759249,3311266.396,53519240.32,207480.7482,0.1056193164,397.8768636,0.2197000903,0.4708883796,9.133380159,0.05264099705,5.344022967,0.01416293238,3306281.069,21099.61501,0.3424218772,0.6652805847,16.93962117,8.249810565,136.8629442,0.5372432036,0.07093837484,3.73146651,22485.73016,0.3535083601,0.4814001349,3.492194697,0.6011065295,10.22742953,0.04436047495,5.856276884,5656.991616,0.04424052441,37.58810066,54571.99216,0.4809630911,16.80188318,247.362668,4109.670381,15.86190809,0.06789252804,0.01951567655,0.3499632969,0.001745084827,6
0.6930399568,0.5354012877,21.31978156,39.82019104,43.48968986,36.77930653,34.01979907,50.23056421,7340.232075,27.59698348,0.3016703716,6054.681842,0.824862454,7360.154876,47,86,47193911,1.491761273,20,3.429892773,133,12.30654051,66.13022209,65,-2,135,8.621712551,67.95106854,0.3132358009,33984394.3,0.4280100035,244.1414416,17.5702566,5.28150722,0.4294778297,1.239248178,0.514929171,0.409834143,0.4536264912,1.120628174,0.302028538,0.7831736732,0.7793152795,0.9898506992,0.9441403967,-0.1121647309,0.4804575686,0.402148446,4.170029375,0.2258046629,2.727362536,0.4198917151,0.4142757284,8.340058749,2.146040929,0.4385443372,64.20754717,0.3028657885,1.906617124,18.4009434,193309.1179,3309764.241,11563.8729,0.0875443086,37.48113208,0.1767977928,0.4094204945,7.649771236,0.03918128611,5.069082105,0.02074161041,190984.6955,2156.678938,0.3617369631,0.5975359161,18.09660301,5.642599044,98.92266037,0.3464175924,0.06397071222,3.303523943,2768.800066,0.4411236152,0.5804264222,2.056947753,0.6715050668,12.25335809,0.04372714919,5.73401597,492.7013991,0.04820481353,32.55104178,4374.690246,0.4669155275,17.86840818,174.3732511,3015.855298,10.60394896,0.06267902207,0.02684724163,0.4923769816,0.002066325424,1
0.3781703957,0.2203270603,24.08935635,109.3345335,63.28646254,74.39360749,53.0323245,90.17892155,9900.102006,41.34708379,0.4195493202,5314.481289,0.5368107607,9979.163122,39,90,65926854,1.86137504,26,5.773782448,133,16.51097682,65.36845144,68,-82,215,10.96085458,68.9732829,-1.057013594,47474009.97,0.3337411701,484.2793106,52.55844188,25.9386304,-2.834544159,2.284969281,0.5682988638,0.5955124334,0.4835652841,1.170275484,0.3281255252,0.7714688586,0.7666655691,0.9944331751,0.9566689419,-0.1878198747,0.6709368097,0.4174703843,7.220012575,0.1620304534,3.164938214,0.6112343424,0.2780532852,14.44002515,2.543680937,0.7133170363,51.70748299,0.1758757925,3.742422139,45.15646259,91141.79592,4989833.561,1703.123199,0.03712844271,57.50340136,0.1955898005,0.4391004492,20.18864019,0.01842196362,5.537222629,0.02121518257,88919.98829,2143.775451,0.2859591294,1.130301453,50.17186675,6.014199452,321.7206813,0.1188737157,0.02262775444,3.841711972,3072.802597,0.3972656017,0.539221999,2.195923356,0.6413968707,31.2373849,0.01544276832,6.151772799,620.5195555,0.04477699203,36.12819905,4624.985135,0.860313636,51.79961033,204.6145187,11145.72269,3.881647663,0.02115206199,0.02578365923,1.187523791,0.0008427392512,6
0.591627703,0.4764254594,25.63617362,53.80941156,48.05454155,35.25049452,54.67221558,55.42386219,9164.956652,31.83513856,0.2276540886,9303.126939,1.015075935,9265.30808,13,75,24694223,1.993408251,32,2.743913545,112,18.79852402,41.50911267,39,-48,160,13.30410614,47.6763286,0.1970138884,21060344.61,0.2915783249,550.0258742,19.03640306,28.54460428,1.528925544,3.373143299,0.5138278595,0.7356993102,0.4588129127,1.117048925,0.2975373834,0.779593196,0.776093298,0.9898557596,0.9434067874,-0.2894391128,0.8196735287,0.4122634768,4.280164542,0.1281548436,3.412199469,0.7566224066,0.2656104102,8.560329084,2.834782153,0.9717427896,41.78139535,0.1943320714,2.609107626,18.49767442,133641.5628,2219498.144,8782.139332,0.1297085904,41.20465116,0.1916495403,0.4372159756,8.446724609,0.06309526026,5.434820923,0.01979013255,131088.2584,1900.073198,0.2825390857,0.9943518245,17.86885029,4.316144598,82.79851926,0.2810568177,0.07377285596,3.564420089,3238.046964,0.4628283786,0.6173884106,1.335872705,0.6899712086,12.02944941,0.05347384312,6.193606986,607.7113402,0.0559380836,25.37154935,3167.706922,0.9602418003,18.42608616,145.2280928,2912.224503,8.779040161,0.0697113545,0.02809072541,0.4905066129,0.002973547151,1
0.899444116,0.3566672328,29.95616216,83.98910639,89.63609632,91.40864073,95.5057477,100.2706811,40534.69233,75.54350754,0.255444432,22339.43943,0.5511190082,40749.78695,22,62,94152377,1.495507054,21,3.004816351,103,12.47254793,41.59680626,42,-84,187,9.029233033,44.39029457,-0.03484452789,80297383.96,0.4107953981,240.2039613,37.91523593,5.564121817,-0.01416573857,1.391185614,0.3883634501,0.561448242,0.3735996818,0.9891542517,0.2455320892,0.8156574123,0.814676536,0.9952766315,0.9627741865,-0.1955374133,0.6455652091,0.3607132583,6.137093922,0.2231188059,2.635752399,0.5795228649,0.400953092,12.27418784,2.214649647,0.4448872659,167.5171429,0.2393102041,1.697763265,42.36571429,912135.9386,34950422.06,24286.42741,0.0297380147,158.4542857,0.2263632653,0.4803623759,20.23438714,0.0153227847,5.109152426,0.01465017476,907476.706,8615.021175,0.3629053254,0.575571838,39.16488285,8.685793586,332.9955679,0.2353479093,0.02722919739,3.634431829,9259.261638,0.366973866,0.4947492808,3.571186954,0.604565332,23.96748945,0.01643696458,5.977573107,2081.287981,0.04355890376,38.39623466,19628.21492,0.4667133207,38.69466943,238.2373956,9049.036814,6.492863137,0.02720694745,0.01970204736,0.8012485925,0.00057118499,3
0.7758916978,0.4814671433,23.36752994,48.5340075,59.62251441,40.63769802,48.81093927,60.44081376,15558.02491,37.65713348,0.3083473154,9774.178391,0.6282403098,15704.28783,18,70,49325038,1.712288457,23,3.02009331,103,15.32340241,47.9941349,52,-21,124,10.70248901,51.75587375,-0.642734882,42066612.03,0.3605980482,375.2334836,11.96433391,16.39679648,-2.379135558,2.44660665,0.3914912116,0.7248704569,0.3716408422,0.9969125631,0.2494784337,0.8174689601,0.8161646159,0.9895010698,0.9472620166,-0.3070755229,0.8033459835,0.3544513428,3.383706069,0.1865876943,2.929568514,0.7767486202,0.3422400001,6.767412138,2.500128669,0.7095244654,79.7972973,0.2695854638,1.83061313,14.9222973,218785.0676,3011470.534,18844.85885,0.1725009384,55.33783784,0.1869521549,0.4241949212,6.496097169,0.05547751617,5.087394329,0.01607472575,214915.0507,3164.468572,0.3384472245,0.7472959726,12.71040246,8.131777697,101.5868084,0.8852052687,0.1170612833,3.75568295,3657.574528,0.3696544904,0.5033252291,3.194446116,0.606775413,7.84028896,0.07344352459,6.189430399,804.2476377,0.0436758791,38.10222451,6640.05246,0.6902823937,12.52905398,231.6889323,2829.014554,25.45996965,0.1129652559,0.0204145728,0.2819125581,0.002760049891,4
0.6908865409,0.4395044527,27.86356601,63.39768764,67.40234257,64.33310964,60.84430603,71.73846104,32033.63997,43.80060912,0.4152023034,11747.9448,0.3667377422,32158.22642,25,70,91905783,1.60842937,24,2.884198782,128,13.97518436,46.2392394,45,-19,147,10.18343817,49.3696933,0.2916349919,78381387.5,0.385044842,299.2993561,11.56145127,8.606260044,0.7624838102,1.716665001,0.4239661398,0.6029633282,0.395522763,1.035505743,0.2640612126,0.8069375265,0.8050829562,0.9915869506,0.950953313,-0.2144265474,0.6909087127,0.3710282154,3.35234231,0.2030691629,2.830344351,0.6196946536,0.3674654652,6.704684619,2.356573498,0.5351577852,115.4032258,0.232667794,1.917822418,13.65120968,891027.0423,9622310.127,88457.38241,0.1612547432,94.04435484,0.1896055541,0.433975159,6.013955578,0.07359882749,5.36720552,0.01315405628,885247.6709,5636.454495,0.3249513264,0.7209922571,12.3453973,9.438683479,107.0492593,0.9559844497,0.1077684507,3.896314202,6099.209401,0.3392621094,0.4593168785,4.124995279,0.5871189025,7.389546188,0.06588734906,6.057129415,1619.739916,0.04295594759,40.5419205,14518.88586,0.5512724816,11.92576975,267.2780916,3032.709391,26.68779584,0.103701202,0.01792540874,0.2329887413,0.002450689366,6
0.4603978247,0.3872694987,17.08711589,44.12202858,41.132,25.57895901,51.01796703,73.29844103,6463.903893,20.31368598,0.3828482276,4383.160874,0.6780980884,6488.31197,14,80,25283750,2.181590109,35,12.59838171,493,20.95355431,47.94792671,48,-43,536,14.55918899,55.20601156,0.8267237749,19774452.48,0.2626797174,748.7000367,19.94151386,64.89263591,1.781813236,3.692176753,1.006066912,0.5711411648,0.6761439999,1.427091928,0.5329032055,0.7056034293,0.6919973939,0.9979594005,0.9711668396,-0.1637685689,0.6787667483,0.4740947472,4.389730814,0.09432327863,3.927953463,0.5903369774,0.1696164896,8.779461628,2.962723707,1.174560916,33.04149378,0.1371016339,6.960348479,35.39004149,66122.27386,1317870.34,3599.185582,0.1077944877,52.47717842,0.2177476283,0.4674349529,20.30376387,0.04872476892,5.728667597,0.02905014465,64937.31465,1332.219073,0.2461084819,1.48269616,21.56421906,3.643037144,73.85600185,0.2312073848,0.06648650721,3.688234706,2778.92324,0.4975928618,0.6516764335,1.055680263,0.7224602651,15.99588334,0.0487998407,6.257417424,494.4235776,0.05959782758,21.3254097,2179.190935,1.274878902,20.95612343,122.4568467,2393.623674,7.646273008,0.06516474434,0.03607646179,1.114848469,0.003066988436,1
